time,AlpineCamp,Baytyk,Belogorka,Bishkek,ChonArik,ChonKemin,ChonKurchak,KaraKudzhur,Kegety,Kochkorka,Shabdan,Sosnovka
715556,6.18150340347106E-3,6.18150340347106E-3,6.18150340347106E-3,6.18150340347106E-3,6.18150340347106E-3,5.1532884367584998E-3,6.18150340347106E-3,4.6976926338284002E-3,5.1532884367584998E-3,5.1532884367584998E-3,3.8049634514036499E-3,6.9049463648569401E-3
715566,5.0129740186491099E-3,5.0129740186491099E-3,5.0129740186491099E-3,5.0129740186491099E-3,5.0129740186491099E-3,4.3534394460782401E-3,5.0129740186491099E-3,3.3649896990727902E-3,4.3534394460782401E-3,4.3534394460782401E-3,3.5041679680477E-3,5.5887175925514202E-3
715574,7.2943614807030504E-3,7.2943614807030504E-3,7.2943614807030504E-3,7.2943614807030504E-3,7.2943614807030504E-3,5.7514709560669598E-3,7.2943614807030504E-3,5.0564317230432998E-3,5.7514709560669598E-3,5.7514709560669598E-3,4.1602940932150903E-3,8.7398272170566994E-3
715584,4.3221775623530002E-2,4.3221775623530002E-2,4.3221775623530002E-2,4.3221775623530002E-2,4.3221775623530002E-2,3.6298725716447301E-2,4.3221775623530002E-2,1.02707881757807E-2,3.6298725716447301E-2,3.6298725716447301E-2,2.3927791499935801E-2,4.6543164202519097E-2
715594,3.04442522077676E-2,3.04442522077676E-2,3.04442522077676E-2,3.04442522077676E-2,3.04442522077676E-2,2.62831060027016E-2,3.04442522077676E-2,8.5086208681881808E-3,2.62831060027016E-2,2.62831060027016E-2,1.7105009257015701E-2,2.9631905576608001E-2
715605,3.42580885499537E-2,3.42580885499537E-2,3.42580885499537E-2,3.42580885499537E-2,3.42580885499537E-2,3.2009272093469598E-2,3.42580885499537E-2,9.2067845113316792E-3,3.2009272093469598E-2,3.2009272093469598E-2,2.7589207669997399E-2,3.5279530636141802E-2
715615,3.94162848957204E-3,3.94162848957204E-3,3.94162848957204E-3,3.94162848957204E-3,3.94162848957204E-3,5.2134355362815797E-3,3.94162848957204E-3,5.5975227483437001E-3,5.2134355362815797E-3,5.2134355362815797E-3,7.1400925122570196E-3,2.77772997626683E-3
715625,5.5098215809269699E-2,5.5098215809269699E-2,5.5098215809269699E-2,5.5098215809269699E-2,5.5098215809269699E-2,5.64079939388605E-2,5.5098215809269699E-2,1.99011923648948E-2,5.64079939388605E-2,5.64079939388605E-2,4.6599909810772597E-2,4.49526251429282E-2
715635,6.5362228223114199E-3,6.5362228223114199E-3,6.5362228223114199E-3,6.5362228223114199E-3,6.5362228223114199E-3,7.9888505170056991E-3,6.5362228223114199E-3,1.17446576404965E-2,7.9888505170056991E-3,7.9888505170056991E-3,9.43850575963503E-3,4.8365724875692601E-3
715645,-0,-0,-0,-0,-0,-0,-0,2.56368087055594E-2,-0,-0,4.0794928350775298E-4,-0
715655,1.1846484351808901E-2,1.1846484351808901E-2,1.1846484351808901E-2,1.1846484351808901E-2,1.1846484351808901E-2,1.1210391099174301E-2,1.1846484351808901E-2,2.17350504762269E-2,1.1210391099174301E-2,1.1210391099174301E-2,1.03856129108073E-2,1.14891357544698E-2
715666,7.9571773795132097E-2,7.9571773795132097E-2,7.9571773795132097E-2,7.9571773795132097E-2,7.9571773795132097E-2,7.0643663504601897E-2,7.9571773795132097E-2,1.8649865740806199E-2,7.0643663504601897E-2,7.0643663504601897E-2,5.0253851251138001E-2,7.6246721203581502E-2
715676,6.65441361307198E-3,6.65441361307198E-3,6.65441361307198E-3,6.65441361307198E-3,6.65441361307198E-3,7.8301652475792696E-3,6.65441361307198E-3,2.4986442550317501E-2,7.8301652475792696E-3,7.8301652475792696E-3,7.2454342468027304E-3,4.2916389186387497E-3
715686,9.8001890689069799E-3,9.8001890689069799E-3,9.8001890689069799E-3,9.8001890689069799E-3,9.8001890689069799E-3,1.0298934403491399E-2,9.8001890689069799E-3,9.22758394108927E-3,1.0298934403491399E-2,1.0298934403491399E-2,9.1821499961419403E-3,7.5751281735253603E-3
715696,1.6259239326528101E-2,1.6259239326528101E-2,1.6259239326528101E-2,1.6259239326528101E-2,1.6259239326528101E-2,1.44696149723744E-2,1.6259239326528101E-2,1.4082828431095E-2,1.44696149723744E-2,1.44696149723744E-2,1.24082767952312E-2,1.6654655315732101E-2
715706,1.6150366342620799E-2,1.6150366342620799E-2,1.6150366342620799E-2,1.6150366342620799E-2,1.6150366342620799E-2,1.3073199846706201E-2,1.6150366342620799E-2,1.6283277848023199E-2,1.3073199846706201E-2,1.3073199846706201E-2,1.34471951200715E-2,1.8821986215320798E-2
715716,1.6788187292270999E-2,1.6788187292270999E-2,1.6788187292270999E-2,1.6788187292270999E-2,1.6788187292270999E-2,1.9889814822052699E-2,1.6788187292270999E-2,6.9458804042437598E-3,1.9889814822052699E-2,1.9889814822052699E-2,1.7378647535197501E-2,1.01330231225374E-2
715727,6.8065575262669302E-4,6.8065575262669302E-4,6.8065575262669302E-4,6.8065575262669302E-4,6.8065575262669302E-4,9.0072069611500996E-4,6.8065575262669302E-4,2.6253076016092499E-2,9.0072069611500996E-4,9.0072069611500996E-4,3.07016715539475E-3,6.4577774815755202E-4
715737,2.8597288972997902E-3,2.8597288972997902E-3,2.8597288972997902E-3,2.8597288972997902E-3,2.8597288972997902E-3,4.4869675807356398E-3,2.8597288972997902E-3,1.20794516212363E-2,4.4869675807356398E-3,4.4869675807356398E-3,6.6262084183014002E-3,1.2288647219846601E-4
715747,6.23740431441393E-3,6.23740431441393E-3,6.23740431441393E-3,6.23740431441393E-3,6.23740431441393E-3,8.0104668995775001E-3,6.23740431441393E-3,1.4129939706573599E-2,8.0104668995775001E-3,8.0104668995775001E-3,1.43137421712094E-2,3.1559996265625198E-3
715758,0.00009,0.00009,0.00009,0.00009,0.00009,1.5508435685768199E-4,0.00009,1.0557264428386601E-2,1.5508435685768199E-4,1.5508435685768199E-4,4.7377418908185097E-4,-0
715768,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
715778,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
715788,2.77476022370573E-3,2.77476022370573E-3,2.77476022370573E-3,2.77476022370573E-3,2.77476022370573E-3,2.1760096298300202E-3,2.77476022370573E-3,-0,2.1760096298300202E-3,2.1760096298300202E-3,1.61475195739245E-3,2.9395018482066401E-3
715798,7.1242231478133196E-3,7.1242231478133196E-3,7.1242231478133196E-3,7.1242231478133196E-3,7.1242231478133196E-3,7.9320251824350103E-3,7.1242231478133196E-3,7.3690632862957002E-3,7.9320251824350103E-3,7.9320251824350103E-3,8.3063863222491395E-3,5.6347316324982097E-3
715808,4.1608621677823301E-3,4.1608621677823301E-3,4.1608621677823301E-3,4.1608621677823301E-3,4.1608621677823301E-3,5.8233323888233803E-3,4.1608621677823301E-3,4.4710308814978304E-3,5.8233323888233803E-3,5.8233323888233803E-3,6.9239768628596198E-3,2.18481478562231E-3
715819,1.05377832223787E-4,1.05377832223787E-4,1.05377832223787E-4,1.05377832223787E-4,1.05377832223787E-4,2.3546690812278E-4,1.05377832223787E-4,2.1842467110550698E-3,2.3546690812278E-4,2.3546690812278E-4,1.45625915313123E-3,-0
715829,2.1786795802961299E-2,2.1786795802961299E-2,2.1786795802961299E-2,2.1786795802961299E-2,2.1786795802961299E-2,1.5559562396827001E-2,2.1786795802961299E-2,3.7561090386206298E-3,1.5559562396827001E-2,1.5559562396827001E-2,8.7199446072031405E-3,2.81245197124247E-2
715839,1.4042803302284201E-2,1.4042803302284201E-2,1.4042803302284201E-2,1.4042803302284201E-2,1.4042803302284201E-2,1.38257988175968E-2,1.4042803302284201E-2,3.3468113129209599E-3,1.38257988175968E-2,1.38257988175968E-2,1.0533522663131199E-2,1.3236705491364201E-2
715849,1.3116273683108399E-2,1.3116273683108399E-2,1.3116273683108399E-2,1.3116273683108399E-2,1.3116273683108399E-2,9.8126360372979508E-3,1.3116273683108399E-2,1.38809020506189E-3,9.8126360372979508E-3,9.8126360372979508E-3,6.50701013050216E-3,1.7174030316935901E-2
715859,9.0607893475498497E-3,9.0607893475498497E-3,9.0607893475498497E-3,9.0607893475498497E-3,9.0607893475498497E-3,7.8658444953510192E-3,9.0607893475498497E-3,6.7918995259752899E-3,7.8658444953510192E-3,7.8658444953510192E-3,5.9437641970792304E-3,9.4541809853666801E-3
715869,7.0526457523405004E-3,7.0526457523405004E-3,7.0526457523405004E-3,7.0526457523405004E-3,7.0526457523405004E-3,5.9309825193162198E-3,7.0526457523405004E-3,5.3228586950809804E-3,5.9309825193162198E-3,5.9309825193162198E-3,4.81443195739714E-3,8.7154000106651804E-3
715880,2.12516695606164E-3,2.12516695606164E-3,2.12516695606164E-3,2.12516695606164E-3,2.12516695606164E-3,1.8246555099892901E-3,2.12516695606164E-3,-0,1.8246555099892901E-3,1.8246555099892901E-3,9.5237701198534904E-4,1.9729229720401101E-3
715890,7.4804059014756301E-3,7.4804059014756301E-3,7.4804059014756301E-3,7.4804059014756301E-3,7.4804059014756301E-3,6.9907256245108603E-3,7.4804059014756301E-3,3.4595741145189902E-3,6.9907256245108603E-3,6.9907256245108603E-3,5.9417759360938698E-3,8.6273484527422898E-3
715900,8.1274428335671098E-3,8.1274428335671098E-3,8.1274428335671098E-3,8.1274428335671098E-3,8.1274428335671098E-3,5.0743260719114999E-3,8.1274428335671098E-3,3.5760294008034402E-4,5.0743260719114999E-3,5.0743260719114999E-3,2.47680511318598E-3,1.11856722663279E-2
715911,1.4065242247690299E-2,1.4065242247690299E-2,1.4065242247690299E-2,1.4065242247690299E-2,1.4065242247690299E-2,1.21763943116024E-2,1.4065242247690299E-2,2.7778482596483899E-3,1.21763943116024E-2,1.21763943116024E-2,9.7538403195881404E-3,1.55473487936313E-2
715921,4.8269295978765198E-3,4.8269295978765198E-3,4.8269295978765198E-3,4.8269295978765198E-3,4.8269295978765198E-3,3.9580595472760403E-3,4.8269295978765198E-3,2.0595543435448999E-3,3.9580595472760403E-3,3.9580595472760403E-3,2.6486476697774501E-3,5.0754622210459899E-3
715931,9.9257859521136201E-3,9.9257859521136201E-3,9.9257859521136201E-3,9.9257859521136201E-3,9.9257859521136201E-3,8.0799110539728405E-3,9.9257859521136201E-3,9.2002516538083803E-3,8.0799110539728405E-3,8.0799110539728405E-3,6.8160426950831798E-3,1.3346353523927599E-2
715940,3.4203201619224598E-2,3.4203201619224598E-2,3.4203201619224598E-2,3.4203201619224598E-2,3.4203201619224598E-2,2.57493999467754E-2,3.4203201619224598E-2,7.1827348282395001E-3,2.57493999467754E-2,2.57493999467754E-2,1.52752410759212E-2,4.0391805954786197E-2
715950,1.12132238828393E-2,1.12132238828393E-2,1.12132238828393E-2,1.12132238828393E-2,1.12132238828393E-2,1.0721839382172801E-2,1.12132238828393E-2,1.0726099941427101E-2,1.0721839382172801E-2,1.0721839382172801E-2,9.0690264287748897E-3,1.04397903595359E-2
715960,2.17351010173421E-2,2.17351010173421E-2,2.17351010173421E-2,2.17351010173421E-2,2.17351010173421E-2,1.7443297661809801E-2,2.17351010173421E-2,1.0914132623185E-2,1.7443297661809801E-2,1.7443297661809801E-2,1.12447520213214E-2,2.3617700133190402E-2
715971,1.9907321097232901E-2,1.9907321097232901E-2,1.9907321097232901E-2,1.9907321097232901E-2,1.9907321097232901E-2,1.8954660047963801E-2,1.9907321097232901E-2,1.11970337576728E-2,1.8954660047963801E-2,1.8954660047963801E-2,1.5765773464736801E-2,2.0303277249152998E-2
715981,1.8602457105154999E-3,1.8602457105154999E-3,1.8602457105154999E-3,1.8602457105154999E-3,1.8602457105154999E-3,9.7545598719744799E-4,1.8602457105154999E-3,2.5392933155822701E-4,9.7545598719744799E-4,9.7545598719744799E-4,0.00009,2.3775631658939202E-3
715991,2.1257916256179801E-2,2.1257916256179801E-2,2.1257916256179801E-2,2.1257916256179801E-2,2.1257916256179801E-2,1.6337778000244101E-2,2.1257916256179801E-2,1.6685710364345699E-2,1.6337778000244101E-2,1.6337778000244101E-2,9.11514790315383E-3,2.8405609116015699E-2
716001,3.7292874960126302E-2,3.7292874960126302E-2,3.7292874960126302E-2,3.7292874960126302E-2,3.7292874960126302E-2,3.8989608557361402E-2,3.7292874960126302E-2,3.7122536820294101E-2,3.8989608557361402E-2,3.8989608557361402E-2,3.5825638700258802E-2,3.1292473702498103E-2
716011,4.8353669917463503E-2,4.8353669917463503E-2,4.8353669917463503E-2,4.8353669917463503E-2,4.8353669917463503E-2,4.1019659062877502E-2,4.8353669917463503E-2,4.5569836617665699E-2,4.1019659062877502E-2,4.1019659062877502E-2,2.9872034949901798E-2,5.2893055758126098E-2
716021,4.8002449819621103E-2,4.8002449819621103E-2,4.8002449819621103E-2,4.8002449819621103E-2,4.8002449819621103E-2,5.0575492958077103E-2,4.8002449819621103E-2,5.4543796955102898E-2,5.0575492958077103E-2,5.0575492958077103E-2,4.8257039438178703E-2,4.02584445272249E-2
716032,2.27725981443598E-2,2.27725981443598E-2,2.27725981443598E-2,2.27725981443598E-2,2.27725981443598E-2,2.8537236014124501E-2,2.27725981443598E-2,3.4348840113788998E-2,2.8537236014124501E-2,2.8537236014124501E-2,2.9246143864491599E-2,1.2174004712251101E-2
716042,2.3429070591858602E-3,2.3429070591858602E-3,2.3429070591858602E-3,2.3429070591858602E-3,2.3429070591858602E-3,2.5989860398571599E-3,2.3429070591858602E-3,1.37217747465333E-2,2.5989860398571599E-3,2.5989860398571599E-3,3.3805379971895101E-3,2.6046430939270899E-3
716052,2.1154109200485702E-3,2.1154109200485702E-3,2.1154109200485702E-3,2.1154109200485702E-3,2.1154109200485702E-3,1.74185626246635E-3,2.1154109200485702E-3,1.7777810894149398E-2,1.74185626246635E-3,1.74185626246635E-3,1.41600745518074E-3,8.5523064005203799E-3
716062,5.86380958629885E-3,5.86380958629885E-3,5.86380958629885E-3,5.86380958629885E-3,5.86380958629885E-3,3.8344309225316398E-3,5.86380958629885E-3,2.00928275818343E-2,3.8344309225316398E-3,3.8344309225316398E-3,1.91608789451618E-3,9.3588018680031797E-3
716072,1.8287188504777702E-2,1.8287188504777702E-2,1.8287188504777702E-2,1.8287188504777702E-2,1.8287188504777702E-2,2.3982383813654699E-2,1.8287188504777702E-2,2.4754243904581599E-2,2.3982383813654699E-2,2.3982383813654699E-2,2.94144476334844E-2,9.9361918118199E-3
716082,1.7716040628802901E-2,1.7716040628802901E-2,1.7716040628802901E-2,1.7716040628802901E-2,1.7716040628802901E-2,1.7686451985605901E-2,1.7716040628802901E-2,1.06948590417966E-2,1.7686451985605901E-2,1.7686451985605901E-2,1.5572275866641E-2,1.5810301991727602E-2
716093,1.41065883652482E-2,1.41065883652482E-2,1.41065883652482E-2,1.41065883652482E-2,1.41065883652482E-2,1.42977734781214E-2,1.41065883652482E-2,7.5948378550542298E-3,1.42977734781214E-2,1.42977734781214E-2,8.8152872048636206E-3,9.3992254028347592E-3
716103,5.3775470776653103E-4,5.3775470776653103E-4,5.3775470776653103E-4,5.3775470776653103E-4,5.3775470776653103E-4,1.6986980501971999E-3,5.3775470776653103E-4,8.2927827219653697E-3,1.6986980501971999E-3,1.6986980501971999E-3,8.85527312902013E-3,-0
716113,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
716124,8.2200389880273501E-4,8.2200389880273501E-4,8.2200389880273501E-4,8.2200389880273501E-4,8.2200389880273501E-4,1.3102639893493901E-3,8.2200389880273501E-4,3.6803023726711702E-2,1.3102639893493901E-3,1.3102639893493901E-3,1.7641555685777501E-3,2.5311810736773199E-3
716134,3.86390259935505E-4,3.86390259935505E-4,3.86390259935505E-4,3.86390259935505E-4,3.86390259935505E-4,2.4591173964203498E-4,3.86390259935505E-4,4.7703316182849302E-3,2.4591173964203498E-4,2.4591173964203498E-4,2.31774423435753E-3,4.0982303750642198E-4
716144,3.8126324580614501E-3,3.8126324580614501E-3,3.8126324580614501E-3,3.8126324580614501E-3,3.8126324580614501E-3,5.0146782423508302E-3,3.8126324580614501E-3,4.4761435526030399E-3,5.0146782423508302E-3,5.0146782423508302E-3,5.3751215552674701E-3,1.7408645113207301E-3
716154,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
716164,1.1645528628505399E-4,1.1645528628505399E-4,1.1645528628505399E-4,1.1645528628505399E-4,1.1645528628505399E-4,0.00008,1.1645528628505399E-4,-0,0.00008,0.00008,-0,3.3630014380868099E-4
716174,1.1299720191836201E-2,1.1299720191836201E-2,1.1299720191836201E-2,1.1299720191836201E-2,1.1299720191836201E-2,1.13707687537775E-2,1.1299720191836201E-2,4.3594042290342897E-3,1.13707687537775E-2,1.13707687537775E-2,9.1712798508788995E-3,1.0238397163813801E-2
716185,4.5051153555325102E-3,4.5051153555325102E-3,4.5051153555325102E-3,4.5051153555325102E-3,4.5051153555325102E-3,5.1893611717785202E-3,4.5051153555325102E-3,2.1248829187780201E-3,5.1893611717785202E-3,5.1893611717785202E-3,3.9731135233080197E-3,2.2248640426130498E-3
716195,1.01233728255807E-2,1.01233728255807E-2,1.01233728255807E-2,1.01233728255807E-2,1.01233728255807E-2,9.8810890226509202E-3,1.01233728255807E-2,8.0652386684538398E-3,9.8810890226509202E-3,9.8810890226509202E-3,8.9559795898932308E-3,9.8844974700543799E-3
716205,7.1247912223805603E-3,7.1247912223805603E-3,7.1247912223805603E-3,7.1247912223805603E-3,7.1247912223805603E-3,5.4748186418188804E-3,7.1247912223805603E-3,3.9768060079951196E-3,5.4748186418188804E-3,5.4748186418188804E-3,2.8210583009361601E-3,8.1080533961443799E-3
716215,9.1624746950866101E-3,9.1624746950866101E-3,9.1624746950866101E-3,9.1624746950866101E-3,9.1624746950866101E-3,7.1500705406229402E-3,9.1624746950866101E-3,6.1465668175849004E-4,7.1500705406229402E-3,7.1500705406229402E-3,3.5075764154511501E-3,1.02000628921587E-2
716225,4.6533828175833198E-3,4.6533828175833198E-3,4.6533828175833198E-3,4.6533828175833198E-3,4.6533828175833198E-3,4.6780940612584599E-3,4.6533828175833198E-3,4.3173667110575799E-4,4.6780940612584599E-3,4.6780940612584599E-3,3.9458459440802904E-3,4.6533828175833198E-3
716235,1.1085691142492899E-2,1.1085691142492899E-2,1.1085691142492899E-2,1.1085691142492899E-2,1.1085691142492899E-2,1.3402867302283201E-2,1.1085691142492899E-2,4.6266833129228304E-3,1.3402867302283201E-2,1.3402867302283201E-2,1.43370659281168E-2,7.7556380293055801E-3
716246,3.1266824181137099E-3,3.1266824181137099E-3,3.1266824181137099E-3,3.1266824181137099E-3,3.1266824181137099E-3,3.1252622316956E-3,3.1266824181137099E-3,1.6528129533978299E-3,3.1252622316956E-3,3.1252622316956E-3,3.2499545992057698E-3,2.9022929640521301E-3
716256,-0,-0,-0,-0,-0,-0,-0,2.1160777629851101E-4,-0,-0,-0,-0
716266,1.40385427430298E-2,1.40385427430298E-2,1.40385427430298E-2,1.40385427430298E-2,1.40385427430298E-2,1.07655811238506E-2,1.40385427430298E-2,2.6088824500703298E-3,1.07655811238506E-2,1.07655811238506E-2,6.7703126924199804E-3,1.58217288096104E-2
716277,1.48040232223912E-3,1.48040232223912E-3,1.48040232223912E-3,1.48040232223912E-3,1.48040232223912E-3,2.3026902583255498E-3,1.48040232223912E-3,2.4043756058623202E-3,2.3026902583255498E-3,2.3026902583255498E-3,3.9259633342267402E-3,2.9028610386187597E-4
716287,5.47339845540077E-3,5.47339845540077E-3,5.47339845540077E-3,5.47339845540077E-3,5.47339845540077E-3,4.0123106684479002E-3,5.47339845540077E-3,1.33667945672626E-3,4.0123106684479002E-3,4.0123106684479002E-3,2.1677725486049801E-3,7.7598985885599199E-3
716297,1.5244565049290001E-2,1.5244565049290001E-2,1.5244565049290001E-2,1.5244565049290001E-2,1.5244565049290001E-2,1.3737179185106699E-2,1.5244565049290001E-2,6.6961789613945999E-3,1.3737179185106699E-2,1.3737179185106699E-2,1.03588397337036E-2,1.4858039188401E-2
716305,7.8029166376413798E-3,7.8029166376413798E-3,7.8029166376413798E-3,7.8029166376413798E-3,7.8029166376413798E-3,9.29671499669593E-3,7.8029166376413798E-3,8.4478368894930298E-3,9.29671499669593E-3,9.29671499669593E-3,7.73788361078377E-3,4.5823916437467598E-3
716315,3.4966041248917501E-2,3.4966041248917501E-2,3.4966041248917501E-2,3.4966041248917501E-2,3.4966041248917501E-2,3.16548397534024E-2,3.4966041248917501E-2,1.1464596878845001E-2,3.16548397534024E-2,3.16548397534024E-2,2.3259945999065602E-2,3.8808930662923798E-2
716325,1.1875598828245701E-3,1.1875598828245701E-3,1.1875598828245701E-3,1.1875598828245701E-3,1.1875598828245701E-3,1.4838133672783599E-3,1.1875598828245701E-3,1.11853882290436E-3,1.4838133672783599E-3,1.4838133672783599E-3,1.9978102873975099E-3,2.3898897043975699E-3
716336,6.1522475632573603E-4,6.1522475632573603E-4,6.1522475632573603E-4,6.1522475632573603E-4,6.1522475632573603E-4,3.2351846604567798E-4,6.1522475632573603E-4,4.4511696130048904E-3,3.2351846604567798E-4,3.2351846604567798E-4,1.76103115845729E-4,2.4447001613115498E-3
716346,2.4477050801856401E-2,2.4477050801856401E-2,2.4477050801856401E-2,2.4477050801856401E-2,2.4477050801856401E-2,2.55467946811017E-2,2.4477050801856401E-2,1.8990314854675099E-2,2.55467946811017E-2,2.55467946811017E-2,2.0385393063796001E-2,2.0768512005302601E-2
716356,1.01627939422245E-2,1.01627939422245E-2,1.01627939422245E-2,1.01627939422245E-2,1.01627939422245E-2,8.9287457653780301E-3,1.01627939422245E-2,5.09676501731766E-3,8.9287457653780301E-3,8.9287457653780301E-3,7.0572624205378102E-3,1.21834112898509E-2
716366,7.6647392078991704E-3,7.6647392078991704E-3,7.6647392078991704E-3,7.6647392078991704E-3,7.6647392078991704E-3,5.99514686620906E-3,7.6647392078991704E-3,7.3128876808264496E-3,5.99514686620906E-3,5.99514686620906E-3,5.18419851983252E-3,9.1399643692687202E-3
716376,1.27480417413149E-2,1.27480417413149E-2,1.27480417413149E-2,1.27480417413149E-2,1.27480417413149E-2,1.73497077333945E-2,1.27480417413149E-2,2.0307915964511099E-2,1.73497077333945E-2,1.73497077333945E-2,2.34759925819117E-2,7.5340268740442902E-3
716386,-0,-0,-0,-0,-0,-0,-0,3.1826369334901502E-3,-0,-0,4.8655586684484602E-4,5.0144554496059897E-3
716397,9.9500151851878594E-3,9.9500151851878594E-3,9.9500151851878594E-3,9.9500151851878594E-3,9.9500151851878594E-3,1.07472403672719E-2,9.9500151851878594E-3,1.123430077939E-2,1.07472403672719E-2,1.07472403672719E-2,1.10107052996166E-2,8.3037715580822503E-3
716407,6.94423835644603E-3,6.94423835644603E-3,6.94423835644603E-3,6.94423835644603E-3,6.94423835644603E-3,6.7935654982168199E-3,6.94423835644603E-3,2.1590227479218502E-2,6.7935654982168199E-3,6.7935654982168199E-3,6.1919859843864401E-3,6.6873802596721299E-3
716417,-0,-0,-0,-0,-0,-0,-0,2.2030972321903299E-2,-0,-0,-0,-0
716427,2.5217778577238201E-3,2.5217778577238201E-3,2.5217778577238201E-3,2.5217778577238201E-3,2.5217778577238201E-3,2.6400781275542E-3,2.5217778577238201E-3,1.00426686986483E-2,2.6400781275542E-3,2.6400781275542E-3,4.01372540492428E-3,3.49427634563378E-3
716437,5.9850760869656202E-3,5.9850760869656202E-3,5.9850760869656202E-3,5.9850760869656202E-3,5.9850760869656202E-3,4.6205837075764498E-3,5.9850760869656202E-3,2.0457683448441601E-2,4.6205837075764498E-3,4.6205837075764498E-3,1.5207879985301999E-3,5.9858524526303402E-3
716447,-0,-0,-0,-0,-0,-0,-0,5.8428794015967403E-4,-0,-0,-0,-0
716458,2.8594007205816101E-2,2.8594007205816101E-2,2.8594007205816101E-2,2.8594007205816101E-2,2.8594007205816101E-2,2.38188144941767E-2,2.8594007205816101E-2,1.12625845144423E-2,2.38188144941767E-2,2.38188144941767E-2,1.6230469877242901E-2,3.6438725456813002E-2
716468,-0,-0,-0,-0,-0,-0,-0,2.6779208173756602E-2,-0,-0,2.3347864713742399E-4,-0
716478,-0,-0,-0,-0,-0,-0,-0,6.1404903872243105E-4,-0,-0,-0,-0
716489,8.8663197025036899E-3,8.8663197025036899E-3,8.8663197025036899E-3,8.8663197025036899E-3,8.8663197025036899E-3,8.5333232566175404E-3,8.8663197025036899E-3,4.8459600958792098E-3,8.5333232566175404E-3,8.5333232566175404E-3,7.3898830314569099E-3,8.2839049560682193E-3
716499,1.119106897471E-4,1.119106897471E-4,1.119106897471E-4,1.119106897471E-4,1.119106897471E-4,2.69835419441072E-4,1.119106897471E-4,4.5019909454120497E-4,2.69835419441072E-4,2.69835419441072E-4,2.4141493014328999E-3,-0
716509,1.1203210426214E-2,1.1203210426214E-2,1.1203210426214E-2,1.1203210426214E-2,1.1203210426214E-2,9.8458437255800006E-3,1.1203210426214E-2,9.0196653314892194E-3,9.8458437255800006E-3,9.8458437255800006E-3,8.3076248342411393E-3,1.2061090643845701E-2
716519,9.4698030359658906E-3,9.4698030359658906E-3,9.4698030359658906E-3,9.4698030359658906E-3,9.4698030359658906E-3,1.15711108602033E-2,9.4698030359658906E-3,4.5133524367575598E-3,1.15711108602033E-2,1.15711108602033E-2,1.16409264110284E-2,5.0487627163854996E-3
716529,1.19295659121279E-4,1.19295659121279E-4,1.19295659121279E-4,1.19295659121279E-4,1.19295659121279E-4,2.32342498002936E-4,1.19295659121279E-4,0.000068,2.32342498002936E-4,2.32342498002936E-4,3.1840579494047901E-4,-0
716539,1.8816049853556199E-2,1.8816049853556199E-2,1.8816049853556199E-2,1.8816049853556199E-2,1.8816049853556199E-2,1.77225063116105E-2,1.8816049853556199E-2,9.5004790625970899E-3,1.77225063116105E-2,1.77225063116105E-2,1.5908076143831499E-2,1.8532580644501199E-2
716550,0.000071,0.000071,0.000071,0.000071,0.000071,0.000058,0.000071,2.2666175233048899E-4,0.000058,0.000058,-0,6.85950039947675E-4
716560,1.0148368106539501E-2,1.0148368106539501E-2,1.0148368106539501E-2,1.0148368106539501E-2,1.0148368106539501E-2,9.1090756857656295E-3,1.0148368106539501E-2,3.6566959893528299E-3,9.1090756857656295E-3,9.1090756857656295E-3,6.6086954780389196E-3,1.15546626013481E-2
716570,9.9097767882967598E-3,9.9097767882967598E-3,9.9097767882967598E-3,9.9097767882967598E-3,9.9097767882967598E-3,6.2485362024059096E-3,9.9097767882967598E-3,1.02082999733831E-3,6.2485362024059096E-3,6.2485362024059096E-3,3.03550645007097E-3,1.44217090386363E-2
716580,1.1509190732373099E-3,1.1509190732373099E-3,1.1509190732373099E-3,1.1509190732373099E-3,1.1509190732373099E-3,1.0378722343556499E-3,1.1509190732373099E-3,2.1245988814937701E-4,1.0378722343556499E-3,1.0378722343556499E-3,6.4561674567331499E-4,1.1858556591228401E-3
716590,7.0736645113285502E-3,7.0736645113285502E-3,7.0736645113285502E-3,7.0736645113285502E-3,7.0736645113285502E-3,5.0382533368914803E-3,7.0736645113285502E-3,3.9702731504717998E-3,5.0382533368914803E-3,5.0382533368914803E-3,3.9520947643199803E-3,1.2697602727049199E-2
716600,2.9201873129203202E-3,2.9201873129203202E-3,2.9201873129203202E-3,2.9201873129203202E-3,2.9201873129203202E-3,3.6990175446125402E-3,2.9201873129203202E-3,2.3035423701764099E-3,3.6990175446125402E-3,3.6990175446125402E-3,3.18263776298728E-3,1.5487262116425399E-3
716611,2.12218456458367E-2,2.12218456458367E-2,2.12218456458367E-2,2.12218456458367E-2,2.12218456458367E-2,1.5020459632511999E-2,2.12218456458367E-2,5.0445021571311702E-3,1.5020459632511999E-2,1.5020459632511999E-2,7.7891544287730097E-3,2.57866088309299E-2
